ID,Source,Tag_Code,Tag_Name,Title,Url
55,Lobsters,dotnet,"C#, F#, .NET programming",Creating a user in FusionAuth with a .NET Core CLI client,https://fusionauth.io/blog/2020/04/28/dot-net-command-line-client
56,Lobsters,dotnet,"C#, F#, .NET programming",Two months with Powershell on a UNIX,https://code.joejag.com/2020/a-month-with-powershell.html
57,Lobsters,dotnet,"C#, F#, .NET programming",.NET JIT compiler is not type safe,https://tooslowexception.com/net-jit-compiler-is-not-type-safe/
58,Lobsters,dotnet,"C#, F#, .NET programming",The story of how I created a way to port Windows Apps to Linux,https://www.blinkingcaret.com/2020/04/09/the-story-of-how-i-created-a-way-to-port-windows-apps-to-linux/
59,Lobsters,dotnet,"C#, F#, .NET programming",Generate unit tests for your code with IntelliTest,https://docs.microsoft.com/en-us/visualstudio/test/generate-unit-tests-for-your-code-with-intellitest
60,Lobsters,dotnet,"C#, F#, .NET programming",Implementing Single-User Administrator Authorization with Azure AD in ASP.Net Core 3.1,https://danschnau.com/blog/implementing_single_user_admin
61,Lobsters,dotnet,"C#, F#, .NET programming",SafeGPU: Contract- and Library-based GPGPU for Object-Oriented Languages (2016),http://se.inf.ethz.ch/people/poskitt/publications/Kolesnichenko-Poskitt-Nanz.COMLAN.2016.pdf
62,Lobsters,dotnet,"C#, F#, .NET programming",C# 8 is Introducing Ranges,https://www.devsanon.com/c/c-8-is-introducing-ranges/
63,Lobsters,dotnet,"C#, F#, .NET programming",The journey of packaging a .NET app on Nix,https://sgt.hootr.club/molten-matter/dotnet-on-nix/
64,Lobsters,dotnet,"C#, F#, .NET programming",Balancing work on GC threads,https://devblogs.microsoft.com/dotnet/balancing-work-on-gc-threads/
65,Lobsters,dotnet,"C#, F#, .NET programming",Lcc.NET: Targeting the .NET Common Intermediate Language from Standard C,https://www.microsoft.com/en-us/research/wp-content/uploads/2016/02/tr-2002-112.pdf
66,Lobsters,dotnet,"C#, F#, .NET programming",ElectronCGI 1.0 - Cross-platform GUIs for .Net Core,https://www.blinkingcaret.com/2020/03/25/electroncgi-1-0-cross-platform-guis-for-net-core/
67,Lobsters,dotnet,"C#, F#, .NET programming",Announcing F# 5 preview 1,https://devblogs.microsoft.com/dotnet/announcing-f-5-preview-1/
68,Lobsters,dotnet,"C#, F#, .NET programming",Partial application is dependency injection,https://blog.ploeh.dk/2017/01/30/partial-application-is-dependency-injection/
69,Lobsters,dotnet,"C#, F#, .NET programming",The Early History of F#,https://fsharp.org/history/hopl-final/hopl-fsharp.pdf
70,Lobsters,dotnet,"C#, F#, .NET programming",Simulating Return Type Inference in C#,https://tyrrrz.me/blog/return-type-inference
71,Lobsters,dotnet,"C#, F#, .NET programming",Understanding Parser Combinators,https://fsharpforfunandprofit.com/posts/understanding-parser-combinators/
72,Lobsters,dotnet,"C#, F#, .NET programming","Your C# is already functional, but only if you let it",http://hmemcpy.com/2020/03/your-csharp-is-already-functional/
73,Lobsters,dotnet,"C#, F#, .NET programming",On currying in F#,https://github.com/dsyme/fsharp-presentations/blob/master/design-notes/on-currying.md
74,Lobsters,dotnet,"C#, F#, .NET programming",GetHashCode() Pitfalls,https://vkontech.com/gethashcode-pitfalls/
75,Lobsters,dotnet,"C#, F#, .NET programming",Building a Blazing Fast Object Mapper with C# .NET Core 3.1,https://www.twilio.com/blog/building-blazing-fast-object-mapper-c-sharp-net-core
76,Lobsters,dotnet,"C#, F#, .NET programming",ZString — Zero Allocation StringBuilder for .NET Core and Unity,https://medium.com/@neuecc/zstring-zero-allocation-stringbuilder-for-net-core-and-unity-f3163c88c887
77,Lobsters,dotnet,"C#, F#, .NET programming",Dos and Don'ts of stackalloc,https://vcsjones.dev/2020/02/24/stackalloc/
78,Lobsters,dotnet,"C#, F#, .NET programming",Adventures in C# Optimization,https://snowflakepowe.red/blog/adventures-in-c-sharp-optimization-2020-02-15/
79,Lobsters,dotnet,"C#, F#, .NET programming",ASP.NET Blog | Blazor WebAssembly 3.2.0 Preview 1 release now available,https://devblogs.microsoft.com/aspnet/blazor-webassembly-3-2-0-preview-1-release-now-available/
80,Lobsters,dotnet,"C#, F#, .NET programming",Collecting and analyzing memory dumps,https://devblogs.microsoft.com/dotnet/collecting-and-analyzing-memory-dumps/
81,Lobsters,dotnet,"C#, F#, .NET programming",Declarative framework for building command line interfaces,https://github.com/Tyrrrz/CliFx
82,Lobsters,dotnet,"C#, F#, .NET programming",This Goes to Eleven (Part 1/6),https://bits.houmus.org/2020-01-28/this-goes-to-eleven-pt1
83,Lobsters,dotnet,"C#, F#, .NET programming",Nemerle programming language official site,http://nemerle.org/About
84,Lobsters,dotnet,"C#, F#, .NET programming",.NET everywhere apparently also means Windows 3.11 and DOS,https://www.hanselman.com/blog/NETEverywhereApparentlyAlsoMeansWindows311AndDOS.aspx
85,Lobsters,dotnet,"C#, F#, .NET programming",.NET Core on Red Hat platforms,https://developers.redhat.com/blog/2020/01/17/net-core-on-red-hat-platforms/
86,Lobsters,dotnet,"C#, F#, .NET programming",Optimizing string.Count all the way from LINQ to hardware accelerated vectorized instructions,https://medium.com/@SergioPedri/optimizing-string-count-all-the-way-from-linq-to-hardware-accelerated-vectorized-instructions-186816010ad9
87,Lobsters,dotnet,"C#, F#, .NET programming",Bulk ETW Trace Analysis in C#,https://randomascii.wordpress.com/2020/01/05/bulk-etw-trace-analysis-in-c/
88,Lobsters,dotnet,"C#, F#, .NET programming",How Blazor Is Going to Change Web Development,https://hackernoon.com/how-blazor-is-going-to-change-web-development-y32i3zvw
89,Lobsters,dotnet,"C#, F#, .NET programming","The argument against Entity Framework, and for micro-ORMs",https://pknopf.com/post/2019-09-22-the-argument-against-entity-framework-and-for-micro-orms/
90,Lobsters,dotnet,"C#, F#, .NET programming",apt-tool: an alternative to debootstrap and multistrap for deterministic and predictable root filesystems. - Paul Knopf,https://pknopf.com/post/2019-11-26-announcing-apt-tool-an-alternative-to-debootstrap-and-multistrap-for-deterministic-and-predictable-root-filesystems/
91,Lobsters,dotnet,"C#, F#, .NET programming",Controversial extension methods: CastTo<T> and As<T>,https://devblogs.microsoft.com/oldnewthing/20191227-00/?p=103271
92,Lobsters,dotnet,"C#, F#, .NET programming","Make your .NET programs more responsive with async/await in .NET Core, C# and VS Code",https://softchris.github.io/pages/dotnet-tasks.html
93,Lobsters,dotnet,"C#, F#, .NET programming",An Introduction to System.Threading.Channels,https://devblogs.microsoft.com/dotnet/an-introduction-to-system-threading-channels/
94,Lobsters,dotnet,"C#, F#, .NET programming",Discriminated Unions in C# — An Unexceptional Love Story,https://gist.github.com/76c36f875efc51d3421f99d3d116ad2c
95,Lobsters,dotnet,"C#, F#, .NET programming",Using WebAssembly from .NET with Wasmtime,https://hacks.mozilla.org/2019/12/using-webassembly-from-dotnet-with-wasmtime/
96,Lobsters,dotnet,"C#, F#, .NET programming",Exploring borrowed annotations in C#,https://blog.paranoidcoding.com/2019/12/02/borrowing.html
97,Lobsters,dotnet,"C#, F#, .NET programming",ElectronCGI - A solution to cross-platform GUIs for .Net Core,https://www.blinkingcaret.com/2019/11/27/electroncgi-a-solution-to-cross-platform-guis-for-net-core/
98,Lobsters,dotnet,"C#, F#, .NET programming",BenchmarkDotNet is a powerful .NET library for benchmarking,https://benchmarkdotnet.org/
99,Lobsters,dotnet,"C#, F#, .NET programming",A Practical Guide to State Machines,https://deniskyashif.com/a-practical-guide-to-state-machines/
100,Lobsters,dotnet,"C#, F#, .NET programming",Monadic parser combinators in C#,https://tyrrrz.me/blog/monadic-parser-combinators
101,Lobsters,dotnet,"C#, F#, .NET programming",A Simple Multi-Client WebSocket Server,https://mcguirev10.com/2019/01/15/simple-multi-client-websocket-server.html
102,Lobsters,dotnet,"C#, F#, .NET programming",I made an actual Drum Machine in Excel,https://www.youtube.com/watch?v=To2JIXGoYzA
103,Lobsters,dotnet,"C#, F#, .NET programming",The history of the GC configs,https://devblogs.microsoft.com/dotnet/the-history-of-the-gc-configs/
